Id,SalePrice
2732,120502.8437500000
2733,155756.0312500000
2734,145031.5468750000
2735,135432.4062500000
2736,144850.4687500000
2737,124744.6328125000
2738,132942.0312500000
2739,158191.6250000000
2740,130944.2578125000
2741,146952.5781250000
2742,152606.2656250000
2743,148920.3906250000
2744,146744.3437500000
2745,137429.9687500000
2746,132315.4218750000
2747,144976.3593750000
2748,129485.8671875000
2749,131045.0625000000
2750,135676.8750000000
2751,127008.1562500000
2752,195512.2343750000
2753,148649.0937500000
2754,182154.0312500000
2755,127177.2265625000
2756,93139.2109375000
2757,80226.2031250000
2758,85919.9765625000
2759,145464.2812500000
2760,128644.0859375000
2761,144486.2343750000
2762,145778.2656250000
2763,168699.3437500000
2764,157156.1875000000
2765,219646.7968750000
2766,135657.3281250000
2767,90764.3046875000
2768,127875.8046875000
2769,133446.0625000000
2770,142477.7968750000
2771,118875.2812500000
2772,123125.5156250000
2773,147909.5156250000
2774,134313.1093750000
2775,123459.5703125000
2776,135841.6718750000
2777,138139.4062500000
2778,102329.2343750000
2779,133428.1250000000
2780,99895.7890625000
2781,101037.3828125000
2782,96256.0156250000
2783,103079.6015625000
2784,122296.1640625000
2785,137192.8125000000
2786,74275.6171875000
2787,115230.0703125000
2788,88355.6875000000
2789,155972.7500000000
2790,93918.5156250000
2791,112453.1406250000
2792,73623.1328125000
2793,148774.5937500000
2794,107083.6562500000
2795,119240.1953125000
2796,101116.1250000000
2797,162717.2500000000
2798,110844.0000000000
2799,113410.9218750000
2800,76625.2656250000
2801,108224.6718750000
2802,133653.2812500000
2803,143722.5312500000
2804,137008.5781250000
2805,98825.1250000000
2806,92846.7343750000
2807,138762.6093750000
2808,146673.5468750000
2809,134332.9687500000
2810,136528.9843750000
2811,154851.9687500000
2812,142293.2500000000
2813,155108.7031250000
2814,155864.3593750000
2815,100357.1796875000
2816,222325.1718750000
2817,141248.5625000000
2818,131940.3125000000
2819,168901.5468750000
2820,136234.1406250000
2821,105882.3203125000
2822,166172.7968750000
2823,225567.9843750000
2824,170578.8906250000
2825,142913.4062500000
2826,125426.6250000000
2827,135391.0781250000
2828,231214.0156250000
2829,186590.7187500000
2830,232889.4843750000
2831,190413.0468750000
2832,231060.8125000000
2833,285516.0937500000
2834,218260.7187500000
2835,216830.0156250000
2836,194885.7968750000
2837,169328.2812500000
2838,144735.2968750000
2839,181956.4531250000
2840,192084.2656250000
2841,204502.4843750000
2842,222018.1562500000
2843,148809.9375000000
2844,153519.0468750000
2845,121704.8828125000
2846,212459.6093750000
2847,200155.9218750000
2848,198387.9843750000
2849,209873.0625000000
2850,267177.9687500000
2851,226239.9375000000
2852,228841.0781250000
2853,234412.9375000000
2854,140266.6093750000
2855,199611.8750000000
2856,208495.9531250000
2857,188740.3437500000
2858,196475.9531250000
2859,131301.2656250000
2860,120191.1093750000
2861,130653.8671875000
2862,181716.7968750000
2863,118667.3046875000
2864,233249.7812500000
2865,141597.1875000000
2866,137279.1875000000
2867,92833.8046875000
2868,106019.4375000000
2869,114903.5937500000
2870,141267.4062500000
2871,97861.7578125000
2872,68323.1406250000
2873,104813.1640625000
2874,133137.6718750000
2875,118362.6015625000
2876,148269.7968750000
2877,137278.2656250000
2878,170573.7031250000
2879,135127.5468750000
2880,106981.5781250000
2881,154615.2656250000
2882,168387.6875000000
2883,176920.0468750000
2884,178990.5000000000
2885,180887.5625000000
2886,207926.4843750000
2887,98981.1328125000
2888,121962.5937500000
2889,63396.5820312500
2890,82469.8046875000
2891,134146.1875000000
2892,64176.2421875000
2893,98329.4140625000
2894,67688.9218750000
2895,297144.4062500000
2896,285505.1875000000
2897,182505.1093750000
2898,145921.8125000000
2899,210635.8125000000
2900,156542.8906250000
2901,193170.5000000000
2902,187545.1718750000
2903,335318.6250000000
2904,330105.1875000000
2905,110623.6093750000
2906,191708.5468750000
2907,111646.0468750000
2908,126954.9921875000
2909,150642.9218750000
2910,83023.2265625000
2911,85113.3281250000
2912,150398.3125000000
2913,87421.1328125000
2914,83845.9687500000
2915,85060.5000000000
2916,85392.9375000000
2917,152886.1093750000
2918,115433.2109375000
2919,204995.3125000000
